nSeq,I1,I2,O1,O2,A1,A1_filtrado,A1_normalizado,Grupo,Estado
12,0,0,0,0,500,504,-0.3080400073690785,76.0,Relajado
13,0,0,0,0,507,507,-0.0482181633879616,76.0,Relajado
14,0,0,0,0,514,510,0.2116036805931553,77.0,Contraido
15,0,0,0,0,510,511,0.2982109619201943,77.0,Contraido
0,0,0,0,0,511,510,0.2116036805931553,77.0,Contraido
1,0,0,0,0,506,506,-0.1348254447150006,78.0,Relajado
2,0,0,0,0,504,506,-0.1348254447150006,78.0,Relajado
3,0,0,0,0,507,506,-0.1348254447150006,78.0,Relajado
4,0,0,0,0,506,506,-0.1348254447150006,78.0,Relajado
5,0,0,0,0,502,506,-0.1348254447150006,78.0,Relajado
6,0,0,0,0,512,512,0.3848182432472332,79.0,Contraido
7,0,0,0,0,513,512,0.3848182432472332,79.0,Contraido
8,0,0,0,0,512,512,0.3848182432472332,79.0,Contraido
9,0,0,0,0,512,512,0.3848182432472332,79.0,Contraido
10,0,0,0,0,509,509,0.1249963992661163,79.0,Contraido
11,0,0,0,0,507,509,0.1249963992661163,79.0,Contraido
12,0,0,0,0,510,507,-0.0482181633879616,80.0,Relajado
13,0,0,0,0,505,505,-0.2214327260420396,80.0,Relajado
14,0,0,0,0,503,503,-0.3946472886961175,80.0,Relajado
15,0,0,0,0,503,503,-0.3946472886961175,80.0,Relajado
0,0,0,0,0,507,507,-0.0482181633879616,80.0,Relajado
1,0,0,0,0,507,507,-0.0482181633879616,80.0,Relajado
2,0,0,0,0,507,507,-0.0482181633879616,80.0,Relajado
3,0,0,0,0,508,507,-0.0482181633879616,80.0,Relajado
4,0,0,0,0,507,507,-0.0482181633879616,80.0,Relajado
5,0,0,0,0,504,504,-0.3080400073690785,80.0,Relajado
6,0,0,0,0,502,504,-0.3080400073690785,80.0,Relajado
7,0,0,0,0,505,505,-0.2214327260420396,80.0,Relajado
8,0,0,0,0,505,505,-0.2214327260420396,80.0,Relajado
9,0,0,0,0,505,505,-0.2214327260420396,80.0,Relajado
10,0,0,0,0,508,508,0.0383891179390773,81.0,Contraido
11,0,0,0,0,513,509,0.1249963992661163,81.0,Contraido
12,0,0,0,0,509,509,0.1249963992661163,81.0,Contraido
13,0,0,0,0,505,505,-0.2214327260420396,82.0,Relajado
14,0,0,0,0,503,504,-0.3080400073690785,82.0,Relajado
15,0,0,0,0,504,504,-0.3080400073690785,82.0,Relajado
0,0,0,0,0,505,504,-0.3080400073690785,82.0,Relajado
1,0,0,0,0,504,505,-0.2214327260420396,82.0,Relajado
2,0,0,0,0,507,507,-0.0482181633879616,82.0,Relajado
3,0,0,0,0,511,511,0.2982109619201943,83.0,Contraido
4,0,0,0,0,516,516,0.7312473685553892,83.0,Contraido
5,0,0,0,0,524,524,1.424105619171701,83.0,Contraido
6,0,0,0,0,524,524,1.424105619171701,83.0,Contraido
7,0,0,0,0,509,509,0.1249963992661163,83.0,Contraido
8,0,0,0,0,507,507,-0.0482181633879616,84.0,Relajado
9,0,0,0,0,506,506,-0.1348254447150006,84.0,Relajado
10,0,0,0,0,501,501,-0.5678618513501955,84.0,Relajado
11,0,0,0,0,501,501,-0.5678618513501955,84.0,Relajado
12,0,0,0,0,503,503,-0.3946472886961175,84.0,Relajado
13,0,0,0,0,504,504,-0.3080400073690785,84.0,Relajado
14,0,0,0,0,504,504,-0.3080400073690785,84.0,Relajado
15,0,0,0,0,508,508,0.0383891179390773,85.0,Contraido
0,0,0,0,0,509,508,0.0383891179390773,85.0,Contraido
1,0,0,0,0,507,508,0.0383891179390773,85.0,Contraido
2,0,0,0,0,508,507,-0.0482181633879616,86.0,Relajado
3,0,0,0,0,507,508,0.0383891179390773,87.0,Contraido
4,0,0,0,0,509,508,0.0383891179390773,87.0,Contraido
5,0,0,0,0,508,508,0.0383891179390773,87.0,Contraido
6,0,0,0,0,508,508,0.0383891179390773,87.0,Contraido
7,0,0,0,0,504,507,-0.0482181633879616,88.0,Relajado
8,0,0,0,0,507,506,-0.1348254447150006,88.0,Relajado
9,0,0,0,0,506,506,-0.1348254447150006,88.0,Relajado
10,0,0,0,0,506,506,-0.1348254447150006,88.0,Relajado
11,0,0,0,0,507,507,-0.0482181633879616,88.0,Relajado
12,0,0,0,0,509,509,0.1249963992661163,89.0,Contraido
13,0,0,0,0,515,515,0.6446400872283502,89.0,Contraido
14,0,0,0,0,517,515,0.6446400872283502,89.0,Contraido
15,0,0,0,0,507,507,-0.0482181633879616,90.0,Relajado
0,0,0,0,0,500,500,-0.6544691326772345,90.0,Relajado
1,0,0,0,0,496,500,-0.6544691326772345,90.0,Relajado
2,0,0,0,0,506,506,-0.1348254447150006,90.0,Relajado
3,0,0,0,0,516,508,0.0383891179390773,91.0,Contraido
4,0,0,0,0,508,510,0.2116036805931553,91.0,Contraido
5,0,0,0,0,510,510,0.2116036805931553,91.0,Contraido
6,0,0,0,0,516,516,0.7312473685553892,91.0,Contraido
7,0,0,0,0,519,519,0.9910692125365062,91.0,Contraido
8,0,0,0,0,525,525,1.51071290049874,91.0,Contraido
9,0,0,0,0,528,525,1.51071290049874,91.0,Contraido
10,0,0,0,0,520,521,1.164283775190584,91.0,Contraido
11,0,0,0,0,521,520,1.077676493863545,91.0,Contraido
12,0,0,0,0,520,520,1.077676493863545,91.0,Contraido
13,0,0,0,0,520,520,1.077676493863545,91.0,Contraido
14,0,0,0,0,525,520,1.077676493863545,91.0,Contraido
15,0,0,0,0,520,520,1.077676493863545,91.0,Contraido
0,0,0,0,0,512,513,0.4714255245742722,91.0,Contraido
1,0,0,0,0,513,512,0.3848182432472332,91.0,Contraido
2,0,0,0,0,507,507,-0.0482181633879616,92.0,Relajado
3,0,0,0,0,501,507,-0.0482181633879616,92.0,Relajado
4,0,0,0,0,507,505,-0.2214327260420396,92.0,Relajado
5,0,0,0,0,505,507,-0.0482181633879616,92.0,Relajado
6,0,0,0,0,508,508,0.0383891179390773,93.0,Contraido
7,0,0,0,0,509,508,0.0383891179390773,93.0,Contraido
8,0,0,0,0,508,509,0.1249963992661163,93.0,Contraido
9,0,0,0,0,510,510,0.2116036805931553,93.0,Contraido
10,0,0,0,0,512,512,0.3848182432472332,93.0,Contraido
11,0,0,0,0,514,514,0.5580328059013112,93.0,Contraido
12,0,0,0,0,514,514,0.5580328059013112,93.0,Contraido
13,0,0,0,0,511,511,0.2982109619201943,93.0,Contraido
14,0,0,0,0,508,508,0.0383891179390773,93.0,Contraido
15,0,0,0,0,507,507,-0.0482181633879616,94.0,Relajado
0,0,0,0,0,506,507,-0.0482181633879616,94.0,Relajado
1,0,0,0,0,508,508,0.0383891179390773,95.0,Contraido
2,0,0,0,0,510,508,0.0383891179390773,95.0,Contraido
3,0,0,0,0,506,506,-0.1348254447150006,96.0,Relajado
4,0,0,0,0,506,506,-0.1348254447150006,96.0,Relajado
5,0,0,0,0,505,505,-0.2214327260420396,96.0,Relajado
6,0,0,0,0,504,505,-0.2214327260420396,96.0,Relajado
7,0,0,0,0,508,508,0.0383891179390773,97.0,Contraido
8,0,0,0,0,512,508,0.0383891179390773,97.0,Contraido
9,0,0,0,0,505,505,-0.2214327260420396,98.0,Relajado
10,0,0,0,0,504,505,-0.2214327260420396,98.0,Relajado
11,0,0,0,0,506,506,-0.1348254447150006,98.0,Relajado
12,0,0,0,0,509,509,0.1249963992661163,99.0,Contraido
13,0,0,0,0,511,511,0.2982109619201943,99.0,Contraido
14,0,0,0,0,518,518,0.9044619312094672,99.0,Contraido
15,0,0,0,0,521,521,1.164283775190584,99.0,Contraido
0,0,0,0,0,521,521,1.164283775190584,99.0,Contraido
1,0,0,0,0,515,515,0.6446400872283502,99.0,Contraido
2,0,0,0,0,507,507,-0.0482181633879616,100.0,Relajado
3,0,0,0,0,503,503,-0.3946472886961175,100.0,Relajado
4,0,0,0,0,500,501,-0.5678618513501955,100.0,Relajado
5,0,0,0,0,501,501,-0.5678618513501955,100.0,Relajado
6,0,0,0,0,505,501,-0.5678618513501955,100.0,Relajado
7,0,0,0,0,498,502,-0.4812545700231565,100.0,Relajado
8,0,0,0,0,502,502,-0.4812545700231565,100.0,Relajado
9,0,0,0,0,505,504,-0.3080400073690785,100.0,Relajado
10,0,0,0,0,504,504,-0.3080400073690785,100.0,Relajado
11,0,0,0,0,503,503,-0.3946472886961175,100.0,Relajado
12,0,0,0,0,501,503,-0.3946472886961175,100.0,Relajado
13,0,0,0,0,503,503,-0.3946472886961175,100.0,Relajado
14,0,0,0,0,504,504,-0.3080400073690785,100.0,Relajado
15,0,0,0,0,504,504,-0.3080400073690785,100.0,Relajado
0,0,0,0,0,508,504,-0.3080400073690785,100.0,Relajado
1,0,0,0,0,504,508,0.0383891179390773,101.0,Contraido
2,0,0,0,0,508,508,0.0383891179390773,101.0,Contraido
3,0,0,0,0,511,509,0.1249963992661163,101.0,Contraido
4,0,0,0,0,509,509,0.1249963992661163,101.0,Contraido
5,0,0,0,0,508,508,0.0383891179390773,101.0,Contraido
6,0,0,0,0,504,504,-0.3080400073690785,102.0,Relajado
7,0,0,0,0,501,504,-0.3080400073690785,102.0,Relajado
8,0,0,0,0,506,504,-0.3080400073690785,102.0,Relajado
9,0,0,0,0,504,505,-0.2214327260420396,102.0,Relajado
10,0,0,0,0,505,504,-0.3080400073690785,102.0,Relajado
11,0,0,0,0,503,505,-0.2214327260420396,102.0,Relajado
12,0,0,0,0,505,505,-0.2214327260420396,102.0,Relajado
13,0,0,0,0,505,505,-0.2214327260420396,102.0,Relajado
14,0,0,0,0,501,501,-0.5678618513501955,102.0,Relajado
15,0,0,0,0,499,499,-0.7410764140042735,102.0,Relajado
0,0,0,0,0,498,498,-0.8276836953313125,102.0,Relajado
1,0,0,0,0,498,498,-0.8276836953313125,102.0,Relajado
2,0,0,0,0,499,499,-0.7410764140042735,102.0,Relajado
3,0,0,0,0,508,508,0.0383891179390773,103.0,Contraido
4,0,0,0,0,519,519,0.9910692125365062,103.0,Contraido
5,0,0,0,0,522,519,0.9910692125365062,103.0,Contraido
6,0,0,0,0,515,515,0.6446400872283502,103.0,Contraido
7,0,0,0,0,511,511,0.2982109619201943,103.0,Contraido
8,0,0,0,0,505,505,-0.2214327260420396,104.0,Relajado
9,0,0,0,0,502,505,-0.2214327260420396,104.0,Relajado
10,0,0,0,0,508,508,0.0383891179390773,105.0,Contraido
11,0,0,0,0,518,518,0.9044619312094672,105.0,Contraido
12,0,0,0,0,524,518,0.9044619312094672,105.0,Contraido
13,0,0,0,0,507,507,-0.0482181633879616,106.0,Relajado
14,0,0,0,0,496,496,-1.0008982579853904,106.0,Relajado
15,0,0,0,0,486,496,-1.0008982579853904,106.0,Relajado
0,0,0,0,0,497,497,-0.9142909766583516,106.0,Relajado
1,0,0,0,0,507,504,-0.3080400073690785,106.0,Relajado
2,0,0,0,0,504,507,-0.0482181633879616,106.0,Relajado
3,0,0,0,0,508,507,-0.0482181633879616,106.0,Relajado
4,0,0,0,0,507,508,0.0383891179390773,107.0,Contraido
5,0,0,0,0,508,508,0.0383891179390773,107.0,Contraido
6,0,0,0,0,508,508,0.0383891179390773,107.0,Contraido
7,0,0,0,0,506,508,0.0383891179390773,107.0,Contraido
8,0,0,0,0,508,508,0.0383891179390773,107.0,Contraido
9,0,0,0,0,510,508,0.0383891179390773,107.0,Contraido
10,0,0,0,0,508,508,0.0383891179390773,107.0,Contraido
11,0,0,0,0,505,505,-0.2214327260420396,108.0,Relajado
12,0,0,0,0,503,505,-0.2214327260420396,108.0,Relajado
13,0,0,0,0,506,506,-0.1348254447150006,108.0,Relajado
14,0,0,0,0,506,506,-0.1348254447150006,108.0,Relajado
15,0,0,0,0,508,508,0.0383891179390773,109.0,Contraido
0,0,0,0,0,510,510,0.2116036805931553,109.0,Contraido
1,0,0,0,0,513,510,0.2116036805931553,109.0,Contraido
2,0,0,0,0,509,509,0.1249963992661163,109.0,Contraido
3,0,0,0,0,505,507,-0.0482181633879616,110.0,Relajado
4,0,0,0,0,507,505,-0.2214327260420396,110.0,Relajado
5,0,0,0,0,502,502,-0.4812545700231565,110.0,Relajado
6,0,0,0,0,499,502,-0.4812545700231565,110.0,Relajado
7,0,0,0,0,502,502,-0.4812545700231565,110.0,Relajado
8,0,0,0,0,506,506,-0.1348254447150006,110.0,Relajado
9,0,0,0,0,510,506,-0.1348254447150006,110.0,Relajado
10,0,0,0,0,506,506,-0.1348254447150006,110.0,Relajado
11,0,0,0,0,505,505,-0.2214327260420396,110.0,Relajado
12,0,0,0,0,502,505,-0.2214327260420396,110.0,Relajado
13,0,0,0,0,511,509,0.1249963992661163,111.0,Contraido
14,0,0,0,0,509,511,0.2982109619201943,111.0,Contraido
15,0,0,0,0,515,515,0.6446400872283502,111.0,Contraido
0,0,0,0,0,518,515,0.6446400872283502,111.0,Contraido
1,0,0,0,0,515,515,0.6446400872283502,111.0,Contraido
2,0,0,0,0,510,510,0.2116036805931553,111.0,Contraido
3,0,0,0,0,508,508,0.0383891179390773,111.0,Contraido
4,0,0,0,0,504,504,-0.3080400073690785,112.0,Relajado
5,0,0,0,0,504,504,-0.3080400073690785,112.0,Relajado
6,0,0,0,0,507,504,-0.3080400073690785,112.0,Relajado
7,0,0,0,0,499,501,-0.5678618513501955,112.0,Relajado
8,0,0,0,0,501,499,-0.7410764140042735,112.0,Relajado
9,0,0,0,0,499,501,-0.5678618513501955,112.0,Relajado
10,0,0,0,0,504,504,-0.3080400073690785,112.0,Relajado
11,0,0,0,0,506,504,-0.3080400073690785,112.0,Relajado
12,0,0,0,0,503,506,-0.1348254447150006,112.0,Relajado
13,0,0,0,0,511,511,0.2982109619201943,113.0,Contraido
14,0,0,0,0,517,515,0.6446400872283502,113.0,Contraido
15,0,0,0,0,515,515,0.6446400872283502,113.0,Contraido
0,0,0,0,0,509,509,0.1249963992661163,113.0,Contraido
1,0,0,0,0,506,508,0.0383891179390773,113.0,Contraido
2,0,0,0,0,508,508,0.0383891179390773,113.0,Contraido
3,0,0,0,0,511,510,0.2116036805931553,113.0,Contraido
4,0,0,0,0,510,510,0.2116036805931553,113.0,Contraido
5,0,0,0,0,510,510,0.2116036805931553,113.0,Contraido
6,0,0,0,0,508,508,0.0383891179390773,113.0,Contraido
7,0,0,0,0,507,508,0.0383891179390773,113.0,Contraido
8,0,0,0,0,508,507,-0.0482181633879616,114.0,Relajado
9,0,0,0,0,505,506,-0.1348254447150006,114.0,Relajado
10,0,0,0,0,506,506,-0.1348254447150006,114.0,Relajado
11,0,0,0,0,507,506,-0.1348254447150006,114.0,Relajado
12,0,0,0,0,503,503,-0.3946472886961175,114.0,Relajado
13,0,0,0,0,503,503,-0.3946472886961175,114.0,Relajado
14,0,0,0,0,500,503,-0.3946472886961175,114.0,Relajado
15,0,0,0,0,505,505,-0.2214327260420396,114.0,Relajado
0,0,0,0,0,508,508,0.0383891179390773,115.0,Contraido
1,0,0,0,0,514,510,0.2116036805931553,115.0,Contraido
2,0,0,0,0,510,510,0.2116036805931553,115.0,Contraido
3,0,0,0,0,504,504,-0.3080400073690785,116.0,Relajado
4,0,0,0,0,504,504,-0.3080400073690785,116.0,Relajado
5,0,0,0,0,504,504,-0.3080400073690785,116.0,Relajado
6,0,0,0,0,502,503,-0.3946472886961175,116.0,Relajado
7,0,0,0,0,503,503,-0.3946472886961175,116.0,Relajado
8,0,0,0,0,504,504,-0.3080400073690785,116.0,Relajado
9,0,0,0,0,510,510,0.2116036805931553,117.0,Contraido
10,0,0,0,0,512,511,0.2982109619201943,117.0,Contraido
11,0,0,0,0,511,511,0.2982109619201943,117.0,Contraido
12,0,0,0,0,508,509,0.1249963992661163,117.0,Contraido
13,0,0,0,0,509,509,0.1249963992661163,117.0,Contraido
14,0,0,0,0,512,512,0.3848182432472332,117.0,Contraido
15,0,0,0,0,512,512,0.3848182432472332,117.0,Contraido
0,0,0,0,0,517,512,0.3848182432472332,117.0,Contraido
1,0,0,0,0,508,508,0.0383891179390773,117.0,Contraido
2,0,0,0,0,504,504,-0.3080400073690785,118.0,Relajado
3,0,0,0,0,504,504,-0.3080400073690785,118.0,Relajado
4,0,0,0,0,502,504,-0.3080400073690785,118.0,Relajado
5,0,0,0,0,505,505,-0.2214327260420396,118.0,Relajado
6,0,0,0,0,508,507,-0.0482181633879616,118.0,Relajado
7,0,0,0,0,507,507,-0.0482181633879616,118.0,Relajado
8,0,0,0,0,507,507,-0.0482181633879616,118.0,Relajado
9,0,0,0,0,516,516,0.7312473685553892,119.0,Contraido
10,0,0,0,0,517,516,0.7312473685553892,119.0,Contraido
11,0,0,0,0,513,513,0.4714255245742722,119.0,Contraido
12,0,0,0,0,504,504,-0.3080400073690785,120.0,Relajado
13,0,0,0,0,495,502,-0.4812545700231565,120.0,Relajado
14,0,0,0,0,502,502,-0.4812545700231565,120.0,Relajado
15,0,0,0,0,509,505,-0.2214327260420396,120.0,Relajado
0,0,0,0,0,505,505,-0.2214327260420396,120.0,Relajado
1,0,0,0,0,505,505,-0.2214327260420396,120.0,Relajado
2,0,0,0,0,509,505,-0.2214327260420396,120.0,Relajado
3,0,0,0,0,498,499,-0.7410764140042735,120.0,Relajado
4,0,0,0,0,499,499,-0.7410764140042735,120.0,Relajado
5,0,0,0,0,504,504,-0.3080400073690785,120.0,Relajado
6,0,0,0,0,510,510,0.2116036805931553,121.0,Contraido
7,0,0,0,0,516,516,0.7312473685553892,121.0,Contraido
8,0,0,0,0,518,516,0.7312473685553892,121.0,Contraido
9,0,0,0,0,515,515,0.6446400872283502,121.0,Contraido
10,0,0,0,0,515,515,0.6446400872283502,121.0,Contraido
11,0,0,0,0,508,508,0.0383891179390773,121.0,Contraido
12,0,0,0,0,507,507,-0.0482181633879616,122.0,Relajado
13,0,0,0,0,507,507,-0.0482181633879616,122.0,Relajado
14,0,0,0,0,507,507,-0.0482181633879616,122.0,Relajado
15,0,0,0,0,508,507,-0.0482181633879616,122.0,Relajado
0,0,0,0,0,507,507,-0.0482181633879616,122.0,Relajado
1,0,0,0,0,504,505,-0.2214327260420396,122.0,Relajado
2,0,0,0,0,505,504,-0.3080400073690785,122.0,Relajado
3,0,0,0,0,504,504,-0.3080400073690785,122.0,Relajado
4,0,0,0,0,502,502,-0.4812545700231565,122.0,Relajado
5,0,0,0,0,502,502,-0.4812545700231565,122.0,Relajado
6,0,0,0,0,504,503,-0.3946472886961175,122.0,Relajado
7,0,0,0,0,503,504,-0.3080400073690785,122.0,Relajado
8,0,0,0,0,508,508,0.0383891179390773,123.0,Contraido
9,0,0,0,0,508,508,0.0383891179390773,123.0,Contraido
10,0,0,0,0,504,504,-0.3080400073690785,124.0,Relajado
11,0,0,0,0,504,504,-0.3080400073690785,124.0,Relajado
12,0,0,0,0,510,508,0.0383891179390773,125.0,Contraido
13,0,0,0,0,508,510,0.2116036805931553,125.0,Contraido
14,0,0,0,0,513,513,0.4714255245742722,125.0,Contraido
15,0,0,0,0,513,513,0.4714255245742722,125.0,Contraido
0,0,0,0,0,515,513,0.4714255245742722,125.0,Contraido
1,0,0,0,0,513,513,0.4714255245742722,125.0,Contraido
2,0,0,0,0,508,508,0.0383891179390773,125.0,Contraido
3,0,0,0,0,504,506,-0.1348254447150006,126.0,Relajado
4,0,0,0,0,506,506,-0.1348254447150006,126.0,Relajado
5,0,0,0,0,506,506,-0.1348254447150006,126.0,Relajado
6,0,0,0,0,504,506,-0.1348254447150006,126.0,Relajado
7,0,0,0,0,507,505,-0.2214327260420396,126.0,Relajado
8,0,0,0,0,505,505,-0.2214327260420396,126.0,Relajado
9,0,0,0,0,505,505,-0.2214327260420396,126.0,Relajado
10,0,0,0,0,505,505,-0.2214327260420396,126.0,Relajado
11,0,0,0,0,505,505,-0.2214327260420396,126.0,Relajado
12,0,0,0,0,502,502,-0.4812545700231565,126.0,Relajado
13,0,0,0,0,502,502,-0.4812545700231565,126.0,Relajado
14,0,0,0,0,501,502,-0.4812545700231565,126.0,Relajado
15,0,0,0,0,502,502,-0.4812545700231565,126.0,Relajado
0,0,0,0,0,503,503,-0.3946472886961175,126.0,Relajado
1,0,0,0,0,509,509,0.1249963992661163,127.0,Contraido
2,0,0,0,0,511,509,0.1249963992661163,127.0,Contraido
3,0,0,0,0,508,508,0.0383891179390773,127.0,Contraido
4,0,0,0,0,506,506,-0.1348254447150006,128.0,Relajado
5,0,0,0,0,503,506,-0.1348254447150006,128.0,Relajado
6,0,0,0,0,507,507,-0.0482181633879616,128.0,Relajado
7,0,0,0,0,513,513,0.4714255245742722,129.0,Contraido
8,0,0,0,0,518,513,0.4714255245742722,129.0,Contraido
9,0,0,0,0,511,511,0.2982109619201943,129.0,Contraido
10,0,0,0,0,507,510,0.2116036805931553,129.0,Contraido
11,0,0,0,0,510,507,-0.0482181633879616,130.0,Relajado
12,0,0,0,0,507,507,-0.0482181633879616,130.0,Relajado
13,0,0,0,0,503,503,-0.3946472886961175,130.0,Relajado
14,0,0,0,0,503,503,-0.3946472886961175,130.0,Relajado
15,0,0,0,0,500,501,-0.5678618513501955,130.0,Relajado
0,0,0,0,0,501,501,-0.5678618513501955,130.0,Relajado
1,0,0,0,0,503,503,-0.3946472886961175,130.0,Relajado
2,0,0,0,0,505,504,-0.3080400073690785,130.0,Relajado
3,0,0,0,0,504,505,-0.2214327260420396,130.0,Relajado
4,0,0,0,0,509,508,0.0383891179390773,131.0,Contraido
5,0,0,0,0,508,509,0.1249963992661163,131.0,Contraido
6,0,0,0,0,509,509,0.1249963992661163,131.0,Contraido
7,0,0,0,0,509,509,0.1249963992661163,131.0,Contraido
8,0,0,0,0,507,508,0.0383891179390773,131.0,Contraido
9,0,0,0,0,508,508,0.0383891179390773,131.0,Contraido
10,0,0,0,0,508,508,0.0383891179390773,131.0,Contraido
11,0,0,0,0,505,508,0.0383891179390773,131.0,Contraido
12,0,0,0,0,510,510,0.2116036805931553,131.0,Contraido
13,0,0,0,0,512,510,0.2116036805931553,131.0,Contraido
14,0,0,0,0,507,511,0.2982109619201943,131.0,Contraido
15,0,0,0,0,511,507,-0.0482181633879616,132.0,Relajado
0,0,0,0,0,504,504,-0.3080400073690785,132.0,Relajado
1,0,0,0,0,503,504,-0.3080400073690785,132.0,Relajado
2,0,0,0,0,506,505,-0.2214327260420396,132.0,Relajado
3,0,0,0,0,505,505,-0.2214327260420396,132.0,Relajado
4,0,0,0,0,505,505,-0.2214327260420396,132.0,Relajado
5,0,0,0,0,504,505,-0.2214327260420396,132.0,Relajado
6,0,0,0,0,505,505,-0.2214327260420396,132.0,Relajado
7,0,0,0,0,506,506,-0.1348254447150006,132.0,Relajado
8,0,0,0,0,507,506,-0.1348254447150006,132.0,Relajado
9,0,0,0,0,505,505,-0.2214327260420396,132.0,Relajado
10,0,0,0,0,504,505,-0.2214327260420396,132.0,Relajado
11,0,0,0,0,509,509,0.1249963992661163,133.0,Contraido
12,0,0,0,0,510,509,0.1249963992661163,133.0,Contraido
13,0,0,0,0,508,509,0.1249963992661163,133.0,Contraido
14,0,0,0,0,509,508,0.0383891179390773,133.0,Contraido
15,0,0,0,0,508,509,0.1249963992661163,133.0,Contraido
0,0,0,0,0,509,508,0.0383891179390773,133.0,Contraido
1,0,0,0,0,508,508,0.0383891179390773,133.0,Contraido
2,0,0,0,0,505,505,-0.2214327260420396,134.0,Relajado
3,0,0,0,0,505,505,-0.2214327260420396,134.0,Relajado
4,0,0,0,0,503,505,-0.2214327260420396,134.0,Relajado
5,0,0,0,0,505,505,-0.2214327260420396,134.0,Relajado
6,0,0,0,0,505,505,-0.2214327260420396,134.0,Relajado
7,0,0,0,0,505,505,-0.2214327260420396,134.0,Relajado
8,0,0,0,0,508,508,0.0383891179390773,135.0,Contraido
9,0,0,0,0,508,508,0.0383891179390773,135.0,Contraido
10,0,0,0,0,506,506,-0.1348254447150006,136.0,Relajado
11,0,0,0,0,505,505,-0.2214327260420396,136.0,Relajado
12,0,0,0,0,504,504,-0.3080400073690785,136.0,Relajado
13,0,0,0,0,503,504,-0.3080400073690785,136.0,Relajado
14,0,0,0,0,504,504,-0.3080400073690785,136.0,Relajado
15,0,0,0,0,510,510,0.2116036805931553,137.0,Contraido
0,0,0,0,0,518,513,0.4714255245742722,137.0,Contraido
1,0,0,0,0,513,518,0.9044619312094672,137.0,Contraido
2,0,0,0,0,519,518,0.9044619312094672,137.0,Contraido
3,0,0,0,0,518,518,0.9044619312094672,137.0,Contraido
4,0,0,0,0,509,509,0.1249963992661163,137.0,Contraido
5,0,0,0,0,502,502,-0.4812545700231565,138.0,Relajado
6,0,0,0,0,491,502,-0.4812545700231565,138.0,Relajado
7,0,0,0,0,504,504,-0.3080400073690785,138.0,Relajado
8,0,0,0,0,505,504,-0.3080400073690785,138.0,Relajado
9,0,0,0,0,504,504,-0.3080400073690785,138.0,Relajado
10,0,0,0,0,502,504,-0.3080400073690785,138.0,Relajado
11,0,0,0,0,506,506,-0.1348254447150006,138.0,Relajado
12,0,0,0,0,508,506,-0.1348254447150006,138.0,Relajado
13,0,0,0,0,504,508,0.0383891179390773,139.0,Contraido
14,0,0,0,0,509,504,-0.3080400073690785,140.0,Relajado
15,0,0,0,0,504,504,-0.3080400073690785,140.0,Relajado
0,0,0,0,0,504,504,-0.3080400073690785,140.0,Relajado
1,0,0,0,0,507,504,-0.3080400073690785,140.0,Relajado
2,0,0,0,0,500,500,-0.6544691326772345,140.0,Relajado
3,0,0,0,0,500,500,-0.6544691326772345,140.0,Relajado
4,0,0,0,0,500,500,-0.6544691326772345,140.0,Relajado
5,0,0,0,0,506,506,-0.1348254447150006,140.0,Relajado
6,0,0,0,0,520,520,1.077676493863545,141.0,Contraido
7,0,0,0,0,530,525,1.51071290049874,141.0,Contraido
8,0,0,0,0,525,530,1.943749307133935,141.0,Contraido
9,0,0,0,0,531,525,1.51071290049874,141.0,Contraido
10,0,0,0,0,516,516,0.7312473685553892,141.0,Contraido
11,0,0,0,0,509,509,0.1249963992661163,141.0,Contraido
12,0,0,0,0,502,502,-0.4812545700231565,142.0,Relajado
13,0,0,0,0,499,499,-0.7410764140042735,142.0,Relajado
14,0,0,0,0,499,499,-0.7410764140042735,142.0,Relajado
15,0,0,0,0,502,502,-0.4812545700231565,142.0,Relajado
0,0,0,0,0,503,502,-0.4812545700231565,142.0,Relajado
1,0,0,0,0,500,503,-0.3946472886961175,142.0,Relajado
2,0,0,0,0,503,503,-0.3946472886961175,142.0,Relajado
3,0,0,0,0,505,505,-0.2214327260420396,142.0,Relajado
4,0,0,0,0,510,510,0.2116036805931553,143.0,Contraido
5,0,0,0,0,512,510,0.2116036805931553,143.0,Contraido
6,0,0,0,0,510,510,0.2116036805931553,143.0,Contraido
7,0,0,0,0,504,504,-0.3080400073690785,144.0,Relajado
8,0,0,0,0,504,504,-0.3080400073690785,144.0,Relajado
9,0,0,0,0,508,508,0.0383891179390773,145.0,Contraido
10,0,0,0,0,508,508,0.0383891179390773,145.0,Contraido
11,0,0,0,0,506,507,-0.0482181633879616,146.0,Relajado
12,0,0,0,0,507,507,-0.0482181633879616,146.0,Relajado
13,0,0,0,0,507,507,-0.0482181633879616,146.0,Relajado
14,0,0,0,0,507,507,-0.0482181633879616,146.0,Relajado
15,0,0,0,0,509,508,0.0383891179390773,147.0,Contraido
0,0,0,0,0,508,508,0.0383891179390773,147.0,Contraido
1,0,0,0,0,504,505,-0.2214327260420396,148.0,Relajado
2,0,0,0,0,505,504,-0.3080400073690785,148.0,Relajado
3,0,0,0,0,503,505,-0.2214327260420396,148.0,Relajado
4,0,0,0,0,507,507,-0.0482181633879616,148.0,Relajado
5,0,0,0,0,507,507,-0.0482181633879616,148.0,Relajado
