nSeq,I1,I2,O1,O2,A1,A1_filtrado,A1_normalizado,Grupo,Estado
8,0,0,0,0,507,507,-0.0270961393746701,2912.0,Relajado
9,0,0,0,0,508,508,0.0551411707897033,2913.0,Contraido
10,0,0,0,0,508,508,0.0551411707897033,2913.0,Contraido
11,0,0,0,0,509,509,0.1373784809540768,2913.0,Contraido
12,0,0,0,0,509,509,0.1373784809540768,2913.0,Contraido
13,0,0,0,0,505,508,0.0551411707897033,2913.0,Contraido
14,0,0,0,0,508,508,0.0551411707897033,2913.0,Contraido
15,0,0,0,0,509,509,0.1373784809540768,2913.0,Contraido
0,0,0,0,0,511,509,0.1373784809540768,2913.0,Contraido
1,0,0,0,0,509,509,0.1373784809540768,2913.0,Contraido
2,0,0,0,0,506,509,0.1373784809540768,2913.0,Contraido
3,0,0,0,0,512,512,0.3840904114471974,2913.0,Contraido
4,0,0,0,0,512,512,0.3840904114471974,2913.0,Contraido
5,0,0,0,0,516,512,0.3840904114471974,2913.0,Contraido
6,0,0,0,0,502,503,-0.3560453800321642,2914.0,Relajado
7,0,0,0,0,503,503,-0.3560453800321642,2914.0,Relajado
8,0,0,0,0,507,507,-0.0270961393746701,2914.0,Relajado
9,0,0,0,0,508,507,-0.0270961393746701,2914.0,Relajado
10,0,0,0,0,507,507,-0.0270961393746701,2914.0,Relajado
11,0,0,0,0,502,502,-0.4382826901965377,2914.0,Relajado
12,0,0,0,0,502,502,-0.4382826901965377,2914.0,Relajado
13,0,0,0,0,508,508,0.0551411707897033,2915.0,Contraido
14,0,0,0,0,514,508,0.0551411707897033,2915.0,Contraido
15,0,0,0,0,508,514,0.5485650317759444,2915.0,Contraido
0,0,0,0,0,514,512,0.3840904114471974,2915.0,Contraido
1,0,0,0,0,512,512,0.3840904114471974,2915.0,Contraido
2,0,0,0,0,509,509,0.1373784809540768,2915.0,Contraido
3,0,0,0,0,505,505,-0.1915707597034171,2916.0,Relajado
4,0,0,0,0,502,505,-0.1915707597034171,2916.0,Relajado
5,0,0,0,0,506,506,-0.1093334495390436,2916.0,Relajado
6,0,0,0,0,511,507,-0.0270961393746701,2916.0,Relajado
7,0,0,0,0,507,507,-0.0270961393746701,2916.0,Relajado
8,0,0,0,0,506,506,-0.1093334495390436,2916.0,Relajado
9,0,0,0,0,506,506,-0.1093334495390436,2916.0,Relajado
10,0,0,0,0,505,506,-0.1093334495390436,2916.0,Relajado
11,0,0,0,0,507,507,-0.0270961393746701,2916.0,Relajado
12,0,0,0,0,512,507,-0.0270961393746701,2916.0,Relajado
13,0,0,0,0,507,507,-0.0270961393746701,2916.0,Relajado
14,0,0,0,0,504,504,-0.2738080698677906,2916.0,Relajado
15,0,0,0,0,502,503,-0.3560453800321642,2916.0,Relajado
0,0,0,0,0,503,503,-0.3560453800321642,2916.0,Relajado
1,0,0,0,0,507,507,-0.0270961393746701,2916.0,Relajado
2,0,0,0,0,512,512,0.3840904114471974,2917.0,Contraido
3,0,0,0,0,516,516,0.7130396521046914,2917.0,Contraido
4,0,0,0,0,516,516,0.7130396521046914,2917.0,Contraido
5,0,0,0,0,517,516,0.7130396521046914,2917.0,Contraido
6,0,0,0,0,513,513,0.4663277216115709,2917.0,Contraido
7,0,0,0,0,511,511,0.3018531012828239,2917.0,Contraido
8,0,0,0,0,504,509,0.1373784809540768,2917.0,Contraido
9,0,0,0,0,509,508,0.0551411707897033,2917.0,Contraido
10,0,0,0,0,508,508,0.0551411707897033,2917.0,Contraido
11,0,0,0,0,507,508,0.0551411707897033,2917.0,Contraido
12,0,0,0,0,508,508,0.0551411707897033,2917.0,Contraido
13,0,0,0,0,511,511,0.3018531012828239,2917.0,Contraido
14,0,0,0,0,513,511,0.3018531012828239,2917.0,Contraido
15,0,0,0,0,507,507,-0.0270961393746701,2918.0,Relajado
0,0,0,0,0,506,507,-0.0270961393746701,2918.0,Relajado
1,0,0,0,0,507,507,-0.0270961393746701,2918.0,Relajado
2,0,0,0,0,508,508,0.0551411707897033,2919.0,Contraido
3,0,0,0,0,512,511,0.3018531012828239,2919.0,Contraido
4,0,0,0,0,511,511,0.3018531012828239,2919.0,Contraido
5,0,0,0,0,506,509,0.1373784809540768,2919.0,Contraido
6,0,0,0,0,509,506,-0.1093334495390436,2920.0,Relajado
7,0,0,0,0,503,503,-0.3560453800321642,2920.0,Relajado
8,0,0,0,0,498,503,-0.3560453800321642,2920.0,Relajado
9,0,0,0,0,504,504,-0.2738080698677906,2920.0,Relajado
10,0,0,0,0,507,505,-0.1915707597034171,2920.0,Relajado
11,0,0,0,0,505,507,-0.0270961393746701,2920.0,Relajado
12,0,0,0,0,509,507,-0.0270961393746701,2920.0,Relajado
13,0,0,0,0,507,507,-0.0270961393746701,2920.0,Relajado
14,0,0,0,0,503,507,-0.0270961393746701,2920.0,Relajado
15,0,0,0,0,511,510,0.2196157911184503,2921.0,Contraido
0,0,0,0,0,510,510,0.2196157911184503,2921.0,Contraido
1,0,0,0,0,509,509,0.1373784809540768,2921.0,Contraido
2,0,0,0,0,507,509,0.1373784809540768,2921.0,Contraido
3,0,0,0,0,509,509,0.1373784809540768,2921.0,Contraido
4,0,0,0,0,509,509,0.1373784809540768,2921.0,Contraido
5,0,0,0,0,504,509,0.1373784809540768,2921.0,Contraido
6,0,0,0,0,510,510,0.2196157911184503,2921.0,Contraido
7,0,0,0,0,512,512,0.3840904114471974,2921.0,Contraido
8,0,0,0,0,516,512,0.3840904114471974,2921.0,Contraido
9,0,0,0,0,511,511,0.3018531012828239,2921.0,Contraido
10,0,0,0,0,511,511,0.3018531012828239,2921.0,Contraido
11,0,0,0,0,511,511,0.3018531012828239,2921.0,Contraido
12,0,0,0,0,504,505,-0.1915707597034171,2922.0,Relajado
13,0,0,0,0,505,505,-0.1915707597034171,2922.0,Relajado
14,0,0,0,0,511,508,0.0551411707897033,2923.0,Contraido
15,0,0,0,0,508,511,0.3018531012828239,2923.0,Contraido
0,0,0,0,0,515,509,0.1373784809540768,2923.0,Contraido
1,0,0,0,0,509,509,0.1373784809540768,2923.0,Contraido
2,0,0,0,0,504,504,-0.2738080698677906,2924.0,Relajado
3,0,0,0,0,503,504,-0.2738080698677906,2924.0,Relajado
4,0,0,0,0,508,508,0.0551411707897033,2925.0,Contraido
5,0,0,0,0,508,508,0.0551411707897033,2925.0,Contraido
6,0,0,0,0,508,508,0.0551411707897033,2925.0,Contraido
7,0,0,0,0,505,505,-0.1915707597034171,2926.0,Relajado
8,0,0,0,0,498,504,-0.2738080698677906,2926.0,Relajado
9,0,0,0,0,504,504,-0.2738080698677906,2926.0,Relajado
10,0,0,0,0,507,507,-0.0270961393746701,2926.0,Relajado
11,0,0,0,0,507,507,-0.0270961393746701,2926.0,Relajado
12,0,0,0,0,506,506,-0.1093334495390436,2926.0,Relajado
13,0,0,0,0,504,504,-0.2738080698677906,2926.0,Relajado
14,0,0,0,0,502,504,-0.2738080698677906,2926.0,Relajado
15,0,0,0,0,506,506,-0.1093334495390436,2926.0,Relajado
0,0,0,0,0,508,506,-0.1093334495390436,2926.0,Relajado
1,0,0,0,0,504,504,-0.2738080698677906,2926.0,Relajado
2,0,0,0,0,504,504,-0.2738080698677906,2926.0,Relajado
3,0,0,0,0,502,502,-0.4382826901965377,2926.0,Relajado
4,0,0,0,0,501,502,-0.4382826901965377,2926.0,Relajado
5,0,0,0,0,506,504,-0.2738080698677906,2926.0,Relajado
6,0,0,0,0,504,504,-0.2738080698677906,2926.0,Relajado
7,0,0,0,0,503,503,-0.3560453800321642,2926.0,Relajado
8,0,0,0,0,503,503,-0.3560453800321642,2926.0,Relajado
9,0,0,0,0,511,511,0.3018531012828239,2927.0,Contraido
10,0,0,0,0,516,511,0.3018531012828239,2927.0,Contraido
11,0,0,0,0,510,511,0.3018531012828239,2927.0,Contraido
12,0,0,0,0,511,510,0.2196157911184503,2927.0,Contraido
13,0,0,0,0,507,507,-0.0270961393746701,2928.0,Relajado
14,0,0,0,0,498,501,-0.5205200003609112,2928.0,Relajado
15,0,0,0,0,501,501,-0.5205200003609112,2928.0,Relajado
0,0,0,0,0,504,504,-0.2738080698677906,2928.0,Relajado
1,0,0,0,0,507,506,-0.1093334495390436,2928.0,Relajado
2,0,0,0,0,506,506,-0.1093334495390436,2928.0,Relajado
3,0,0,0,0,506,506,-0.1093334495390436,2928.0,Relajado
4,0,0,0,0,504,506,-0.1093334495390436,2928.0,Relajado
5,0,0,0,0,508,508,0.0551411707897033,2929.0,Contraido
6,0,0,0,0,511,511,0.3018531012828239,2929.0,Contraido
7,0,0,0,0,512,511,0.3018531012828239,2929.0,Contraido
8,0,0,0,0,507,507,-0.0270961393746701,2930.0,Relajado
9,0,0,0,0,504,504,-0.2738080698677906,2930.0,Relajado
10,0,0,0,0,501,504,-0.2738080698677906,2930.0,Relajado
11,0,0,0,0,505,505,-0.1915707597034171,2930.0,Relajado
12,0,0,0,0,506,505,-0.1915707597034171,2930.0,Relajado
13,0,0,0,0,505,506,-0.1093334495390436,2930.0,Relajado
14,0,0,0,0,509,508,0.0551411707897033,2931.0,Contraido
15,0,0,0,0,508,508,0.0551411707897033,2931.0,Contraido
0,0,0,0,0,506,507,-0.0270961393746701,2932.0,Relajado
1,0,0,0,0,507,507,-0.0270961393746701,2932.0,Relajado
2,0,0,0,0,508,508,0.0551411707897033,2933.0,Contraido
3,0,0,0,0,514,512,0.3840904114471974,2933.0,Contraido
4,0,0,0,0,512,512,0.3840904114471974,2933.0,Contraido
5,0,0,0,0,509,509,0.1373784809540768,2933.0,Contraido
6,0,0,0,0,499,503,-0.3560453800321642,2934.0,Relajado
7,0,0,0,0,503,503,-0.3560453800321642,2934.0,Relajado
8,0,0,0,0,505,504,-0.2738080698677906,2934.0,Relajado
9,0,0,0,0,504,505,-0.1915707597034171,2934.0,Relajado
10,0,0,0,0,507,507,-0.0270961393746701,2934.0,Relajado
11,0,0,0,0,510,508,0.0551411707897033,2935.0,Contraido
12,0,0,0,0,508,510,0.2196157911184503,2935.0,Contraido
13,0,0,0,0,511,511,0.3018531012828239,2935.0,Contraido
14,0,0,0,0,513,511,0.3018531012828239,2935.0,Contraido
15,0,0,0,0,510,510,0.2196157911184503,2935.0,Contraido
0,0,0,0,0,507,508,0.0551411707897033,2935.0,Contraido
1,0,0,0,0,508,508,0.0551411707897033,2935.0,Contraido
2,0,0,0,0,511,509,0.1373784809540768,2935.0,Contraido
3,0,0,0,0,509,511,0.3018531012828239,2935.0,Contraido
4,0,0,0,0,511,511,0.3018531012828239,2935.0,Contraido
5,0,0,0,0,512,512,0.3840904114471974,2935.0,Contraido
6,0,0,0,0,515,512,0.3840904114471974,2935.0,Contraido
7,0,0,0,0,508,508,0.0551411707897033,2935.0,Contraido
8,0,0,0,0,506,508,0.0551411707897033,2935.0,Contraido
9,0,0,0,0,508,506,-0.1093334495390436,2936.0,Relajado
10,0,0,0,0,505,508,0.0551411707897033,2937.0,Contraido
11,0,0,0,0,509,509,0.1373784809540768,2937.0,Contraido
12,0,0,0,0,509,509,0.1373784809540768,2937.0,Contraido
13,0,0,0,0,506,509,0.1373784809540768,2937.0,Contraido
14,0,0,0,0,512,512,0.3840904114471974,2937.0,Contraido
15,0,0,0,0,512,512,0.3840904114471974,2937.0,Contraido
0,0,0,0,0,512,512,0.3840904114471974,2937.0,Contraido
1,0,0,0,0,512,512,0.3840904114471974,2937.0,Contraido
2,0,0,0,0,506,506,-0.1093334495390436,2938.0,Relajado
3,0,0,0,0,502,506,-0.1093334495390436,2938.0,Relajado
4,0,0,0,0,508,508,0.0551411707897033,2939.0,Contraido
5,0,0,0,0,508,508,0.0551411707897033,2939.0,Contraido
6,0,0,0,0,509,508,0.0551411707897033,2939.0,Contraido
7,0,0,0,0,505,505,-0.1915707597034171,2940.0,Relajado
8,0,0,0,0,504,504,-0.2738080698677906,2940.0,Relajado
9,0,0,0,0,503,504,-0.2738080698677906,2940.0,Relajado
10,0,0,0,0,510,507,-0.0270961393746701,2940.0,Relajado
11,0,0,0,0,507,510,0.2196157911184503,2941.0,Contraido
12,0,0,0,0,513,512,0.3840904114471974,2941.0,Contraido
13,0,0,0,0,512,513,0.4663277216115709,2941.0,Contraido
14,0,0,0,0,515,512,0.3840904114471974,2941.0,Contraido
15,0,0,0,0,503,503,-0.3560453800321642,2942.0,Relajado
0,0,0,0,0,500,500,-0.6027573105252847,2942.0,Relajado
1,0,0,0,0,497,500,-0.6027573105252847,2942.0,Relajado
2,0,0,0,0,511,508,0.0551411707897033,2943.0,Contraido
3,0,0,0,0,508,508,0.0551411707897033,2943.0,Contraido
4,0,0,0,0,500,508,0.0551411707897033,2943.0,Contraido
5,0,0,0,0,508,508,0.0551411707897033,2943.0,Contraido
6,0,0,0,0,508,508,0.0551411707897033,2943.0,Contraido
7,0,0,0,0,504,505,-0.1915707597034171,2944.0,Relajado
8,0,0,0,0,505,505,-0.1915707597034171,2944.0,Relajado
9,0,0,0,0,507,507,-0.0270961393746701,2944.0,Relajado
10,0,0,0,0,508,507,-0.0270961393746701,2944.0,Relajado
11,0,0,0,0,507,507,-0.0270961393746701,2944.0,Relajado
12,0,0,0,0,507,507,-0.0270961393746701,2944.0,Relajado
13,0,0,0,0,510,510,0.2196157911184503,2945.0,Contraido
14,0,0,0,0,510,510,0.2196157911184503,2945.0,Contraido
15,0,0,0,0,509,510,0.2196157911184503,2945.0,Contraido
0,0,0,0,0,512,509,0.1373784809540768,2945.0,Contraido
1,0,0,0,0,508,511,0.3018531012828239,2945.0,Contraido
2,0,0,0,0,511,511,0.3018531012828239,2945.0,Contraido
3,0,0,0,0,512,511,0.3018531012828239,2945.0,Contraido
4,0,0,0,0,508,511,0.3018531012828239,2945.0,Contraido
5,0,0,0,0,511,511,0.3018531012828239,2945.0,Contraido
6,0,0,0,0,513,512,0.3840904114471974,2945.0,Contraido
7,0,0,0,0,512,512,0.3840904114471974,2945.0,Contraido
8,0,0,0,0,505,505,-0.1915707597034171,2946.0,Relajado
9,0,0,0,0,505,505,-0.1915707597034171,2946.0,Relajado
10,0,0,0,0,505,505,-0.1915707597034171,2946.0,Relajado
11,0,0,0,0,504,505,-0.1915707597034171,2946.0,Relajado
12,0,0,0,0,509,509,0.1373784809540768,2947.0,Contraido
13,0,0,0,0,511,509,0.1373784809540768,2947.0,Contraido
14,0,0,0,0,503,503,-0.3560453800321642,2948.0,Relajado
15,0,0,0,0,499,499,-0.6849946206896582,2948.0,Relajado
0,0,0,0,0,499,499,-0.6849946206896582,2948.0,Relajado
1,0,0,0,0,496,499,-0.6849946206896582,2948.0,Relajado
2,0,0,0,0,506,501,-0.5205200003609112,2948.0,Relajado
3,0,0,0,0,501,506,-0.1093334495390436,2948.0,Relajado
4,0,0,0,0,506,506,-0.1093334495390436,2948.0,Relajado
5,0,0,0,0,513,511,0.3018531012828239,2949.0,Contraido
6,0,0,0,0,511,511,0.3018531012828239,2949.0,Contraido
7,0,0,0,0,502,502,-0.4382826901965377,2950.0,Relajado
8,0,0,0,0,500,502,-0.4382826901965377,2950.0,Relajado
9,0,0,0,0,503,503,-0.3560453800321642,2950.0,Relajado
10,0,0,0,0,509,506,-0.1093334495390436,2950.0,Relajado
11,0,0,0,0,506,506,-0.1093334495390436,2950.0,Relajado
12,0,0,0,0,504,504,-0.2738080698677906,2950.0,Relajado
13,0,0,0,0,500,502,-0.4382826901965377,2950.0,Relajado
14,0,0,0,0,502,502,-0.4382826901965377,2950.0,Relajado
15,0,0,0,0,507,507,-0.0270961393746701,2950.0,Relajado
0,0,0,0,0,512,510,0.2196157911184503,2951.0,Contraido
1,0,0,0,0,510,510,0.2196157911184503,2951.0,Contraido
2,0,0,0,0,501,510,0.2196157911184503,2951.0,Contraido
3,0,0,0,0,510,510,0.2196157911184503,2951.0,Contraido
4,0,0,0,0,511,510,0.2196157911184503,2951.0,Contraido
5,0,0,0,0,507,507,-0.0270961393746701,2952.0,Relajado
6,0,0,0,0,503,506,-0.1093334495390436,2952.0,Relajado
7,0,0,0,0,506,506,-0.1093334495390436,2952.0,Relajado
8,0,0,0,0,510,510,0.2196157911184503,2953.0,Contraido
9,0,0,0,0,510,510,0.2196157911184503,2953.0,Contraido
10,0,0,0,0,506,510,0.2196157911184503,2953.0,Contraido
11,0,0,0,0,511,511,0.3018531012828239,2953.0,Contraido
12,0,0,0,0,515,515,0.6308023419403179,2953.0,Contraido
13,0,0,0,0,518,515,0.6308023419403179,2953.0,Contraido
14,0,0,0,0,512,512,0.3840904114471974,2953.0,Contraido
15,0,0,0,0,509,509,0.1373784809540768,2953.0,Contraido
0,0,0,0,0,507,507,-0.0270961393746701,2954.0,Relajado
1,0,0,0,0,504,507,-0.0270961393746701,2954.0,Relajado
2,0,0,0,0,513,509,0.1373784809540768,2955.0,Contraido
3,0,0,0,0,509,509,0.1373784809540768,2955.0,Contraido
4,0,0,0,0,505,505,-0.1915707597034171,2956.0,Relajado
5,0,0,0,0,499,502,-0.4382826901965377,2956.0,Relajado
6,0,0,0,0,502,502,-0.4382826901965377,2956.0,Relajado
7,0,0,0,0,503,503,-0.3560453800321642,2956.0,Relajado
8,0,0,0,0,506,506,-0.1093334495390436,2956.0,Relajado
9,0,0,0,0,512,512,0.3840904114471974,2957.0,Contraido
10,0,0,0,0,512,512,0.3840904114471974,2957.0,Contraido
11,0,0,0,0,508,508,0.0551411707897033,2957.0,Contraido
12,0,0,0,0,505,508,0.0551411707897033,2957.0,Contraido
13,0,0,0,0,509,508,0.0551411707897033,2957.0,Contraido
14,0,0,0,0,508,508,0.0551411707897033,2957.0,Contraido
15,0,0,0,0,506,508,0.0551411707897033,2957.0,Contraido
0,0,0,0,0,511,507,-0.0270961393746701,2958.0,Relajado
1,0,0,0,0,507,507,-0.0270961393746701,2958.0,Relajado
2,0,0,0,0,507,507,-0.0270961393746701,2958.0,Relajado
3,0,0,0,0,515,507,-0.0270961393746701,2958.0,Relajado
4,0,0,0,0,507,508,0.0551411707897033,2959.0,Contraido
5,0,0,0,0,508,508,0.0551411707897033,2959.0,Contraido
6,0,0,0,0,508,508,0.0551411707897033,2959.0,Contraido
7,0,0,0,0,507,508,0.0551411707897033,2959.0,Contraido
8,0,0,0,0,508,508,0.0551411707897033,2959.0,Contraido
9,0,0,0,0,510,508,0.0551411707897033,2959.0,Contraido
10,0,0,0,0,508,508,0.0551411707897033,2959.0,Contraido
11,0,0,0,0,508,508,0.0551411707897033,2959.0,Contraido
12,0,0,0,0,513,513,0.4663277216115709,2959.0,Contraido
13,0,0,0,0,520,513,0.4663277216115709,2959.0,Contraido
14,0,0,0,0,513,513,0.4663277216115709,2959.0,Contraido
15,0,0,0,0,499,507,-0.0270961393746701,2960.0,Relajado
0,0,0,0,0,507,507,-0.0270961393746701,2960.0,Relajado
1,0,0,0,0,509,509,0.1373784809540768,2961.0,Contraido
2,0,0,0,0,513,513,0.4663277216115709,2961.0,Contraido
3,0,0,0,0,519,517,0.795276962269065,2961.0,Contraido
4,0,0,0,0,517,517,0.795276962269065,2961.0,Contraido
5,0,0,0,0,508,508,0.0551411707897033,2961.0,Contraido
6,0,0,0,0,507,508,0.0551411707897033,2961.0,Contraido
7,0,0,0,0,509,507,-0.0270961393746701,2962.0,Relajado
8,0,0,0,0,507,507,-0.0270961393746701,2962.0,Relajado
9,0,0,0,0,506,506,-0.1093334495390436,2962.0,Relajado
10,0,0,0,0,499,506,-0.1093334495390436,2962.0,Relajado
11,0,0,0,0,507,507,-0.0270961393746701,2962.0,Relajado
12,0,0,0,0,513,513,0.4663277216115709,2963.0,Contraido
13,0,0,0,0,515,513,0.4663277216115709,2963.0,Contraido
14,0,0,0,0,497,497,-0.8494692410184053,2964.0,Relajado
15,0,0,0,0,494,497,-0.8494692410184053,2964.0,Relajado
0,0,0,0,0,498,498,-0.7672319308540317,2964.0,Relajado
1,0,0,0,0,499,498,-0.7672319308540317,2964.0,Relajado
2,0,0,0,0,495,499,-0.6849946206896582,2964.0,Relajado
3,0,0,0,0,502,502,-0.4382826901965377,2964.0,Relajado
4,0,0,0,0,512,512,0.3840904114471974,2965.0,Contraido
5,0,0,0,0,521,515,0.6308023419403179,2965.0,Contraido
6,0,0,0,0,515,515,0.6308023419403179,2965.0,Contraido
7,0,0,0,0,515,515,0.6308023419403179,2965.0,Contraido
8,0,0,0,0,512,512,0.3840904114471974,2965.0,Contraido
9,0,0,0,0,510,512,0.3840904114471974,2965.0,Contraido
10,0,0,0,0,512,510,0.2196157911184503,2965.0,Contraido
11,0,0,0,0,505,505,-0.1915707597034171,2966.0,Relajado
12,0,0,0,0,497,505,-0.1915707597034171,2966.0,Relajado
13,0,0,0,0,506,506,-0.1093334495390436,2966.0,Relajado
14,0,0,0,0,509,508,0.0551411707897033,2967.0,Contraido
15,0,0,0,0,508,508,0.0551411707897033,2967.0,Contraido
0,0,0,0,0,500,500,-0.6027573105252847,2968.0,Relajado
1,0,0,0,0,500,500,-0.6027573105252847,2968.0,Relajado
2,0,0,0,0,502,500,-0.6027573105252847,2968.0,Relajado
3,0,0,0,0,496,500,-0.6027573105252847,2968.0,Relajado
4,0,0,0,0,500,500,-0.6027573105252847,2968.0,Relajado
5,0,0,0,0,501,501,-0.5205200003609112,2968.0,Relajado
6,0,0,0,0,507,501,-0.5205200003609112,2968.0,Relajado
7,0,0,0,0,496,496,-0.9317065511827788,2968.0,Relajado
8,0,0,0,0,493,496,-0.9317065511827788,2968.0,Relajado
9,0,0,0,0,510,510,0.2196157911184503,2969.0,Contraido
10,0,0,0,0,518,518,0.8775142724334385,2969.0,Contraido
11,0,0,0,0,523,518,0.8775142724334385,2969.0,Contraido
12,0,0,0,0,515,515,0.6308023419403179,2969.0,Contraido
13,0,0,0,0,497,497,-0.8494692410184053,2970.0,Relajado
14,0,0,0,0,495,497,-0.8494692410184053,2970.0,Relajado
15,0,0,0,0,505,505,-0.1915707597034171,2970.0,Relajado
0,0,0,0,0,509,509,0.1373784809540768,2971.0,Contraido
1,0,0,0,0,509,509,0.1373784809540768,2971.0,Contraido
2,0,0,0,0,510,509,0.1373784809540768,2971.0,Contraido
3,0,0,0,0,505,505,-0.1915707597034171,2972.0,Relajado
4,0,0,0,0,504,505,-0.1915707597034171,2972.0,Relajado
5,0,0,0,0,506,506,-0.1093334495390436,2972.0,Relajado
6,0,0,0,0,506,506,-0.1093334495390436,2972.0,Relajado
7,0,0,0,0,504,504,-0.2738080698677906,2972.0,Relajado
8,0,0,0,0,503,504,-0.2738080698677906,2972.0,Relajado
9,0,0,0,0,504,504,-0.2738080698677906,2972.0,Relajado
10,0,0,0,0,511,511,0.3018531012828239,2973.0,Contraido
11,0,0,0,0,515,515,0.6308023419403179,2973.0,Contraido
12,0,0,0,0,524,522,1.2064635130909325,2973.0,Contraido
13,0,0,0,0,522,522,1.2064635130909325,2973.0,Contraido
14,0,0,0,0,499,499,-0.6849946206896582,2974.0,Relajado
15,0,0,0,0,491,499,-0.6849946206896582,2974.0,Relajado
0,0,0,0,0,507,507,-0.0270961393746701,2974.0,Relajado
1,0,0,0,0,512,508,0.0551411707897033,2975.0,Contraido
2,0,0,0,0,508,508,0.0551411707897033,2975.0,Contraido
3,0,0,0,0,507,507,-0.0270961393746701,2976.0,Relajado
4,0,0,0,0,503,507,-0.0270961393746701,2976.0,Relajado
5,0,0,0,0,511,511,0.3018531012828239,2977.0,Contraido
6,0,0,0,0,520,511,0.3018531012828239,2977.0,Contraido
7,0,0,0,0,510,510,0.2196157911184503,2977.0,Contraido
8,0,0,0,0,506,510,0.2196157911184503,2977.0,Contraido
9,0,0,0,0,511,506,-0.1093334495390436,2978.0,Relajado
10,0,0,0,0,497,497,-0.8494692410184053,2978.0,Relajado
11,0,0,0,0,493,497,-0.8494692410184053,2978.0,Relajado
12,0,0,0,0,497,497,-0.8494692410184053,2978.0,Relajado
13,0,0,0,0,508,508,0.0551411707897033,2979.0,Contraido
14,0,0,0,0,515,508,0.0551411707897033,2979.0,Contraido
15,0,0,0,0,506,511,0.3018531012828239,2979.0,Contraido
0,0,0,0,0,511,510,0.2196157911184503,2979.0,Contraido
1,0,0,0,0,510,510,0.2196157911184503,2979.0,Contraido
2,0,0,0,0,500,510,0.2196157911184503,2979.0,Contraido
3,0,0,0,0,512,509,0.1373784809540768,2979.0,Contraido
4,0,0,0,0,509,509,0.1373784809540768,2979.0,Contraido
5,0,0,0,0,505,509,0.1373784809540768,2979.0,Contraido
6,0,0,0,0,515,505,-0.1915707597034171,2980.0,Relajado
7,0,0,0,0,503,504,-0.2738080698677906,2980.0,Relajado
8,0,0,0,0,504,504,-0.2738080698677906,2980.0,Relajado
9,0,0,0,0,514,514,0.5485650317759444,2981.0,Contraido
10,0,0,0,0,521,514,0.5485650317759444,2981.0,Contraido
11,0,0,0,0,513,513,0.4663277216115709,2981.0,Contraido
12,0,0,0,0,506,513,0.4663277216115709,2981.0,Contraido
13,0,0,0,0,515,515,0.6308023419403179,2981.0,Contraido
14,0,0,0,0,519,515,0.6308023419403179,2981.0,Contraido
15,0,0,0,0,505,507,-0.0270961393746701,2982.0,Relajado
0,0,0,0,0,507,507,-0.0270961393746701,2982.0,Relajado
1,0,0,0,0,517,507,-0.0270961393746701,2982.0,Relajado
2,0,0,0,0,503,503,-0.3560453800321642,2982.0,Relajado
3,0,0,0,0,501,501,-0.5205200003609112,2982.0,Relajado
4,0,0,0,0,501,501,-0.5205200003609112,2982.0,Relajado
5,0,0,0,0,495,501,-0.5205200003609112,2982.0,Relajado
6,0,0,0,0,503,503,-0.3560453800321642,2982.0,Relajado
7,0,0,0,0,520,520,1.0419888927621854,2983.0,Contraido
8,0,0,0,0,526,520,1.0419888927621854,2983.0,Contraido
9,0,0,0,0,509,510,0.2196157911184503,2983.0,Contraido
10,0,0,0,0,510,509,0.1373784809540768,2983.0,Contraido
11,0,0,0,0,501,505,-0.1915707597034171,2984.0,Relajado
12,0,0,0,0,505,505,-0.1915707597034171,2984.0,Relajado
13,0,0,0,0,529,511,0.3018531012828239,2985.0,Contraido
14,0,0,0,0,511,511,0.3018531012828239,2985.0,Contraido
15,0,0,0,0,508,511,0.3018531012828239,2985.0,Contraido
0,0,0,0,0,512,508,0.0551411707897033,2985.0,Contraido
1,0,0,0,0,507,507,-0.0270961393746701,2986.0,Relajado
2,0,0,0,0,490,501,-0.5205200003609112,2986.0,Relajado
3,0,0,0,0,501,501,-0.5205200003609112,2986.0,Relajado
4,0,0,0,0,514,514,0.5485650317759444,2987.0,Contraido
5,0,0,0,0,529,517,0.795276962269065,2987.0,Contraido
6,0,0,0,0,517,517,0.795276962269065,2987.0,Contraido
7,0,0,0,0,496,505,-0.1915707597034171,2988.0,Relajado
8,0,0,0,0,505,502,-0.4382826901965377,2988.0,Relajado
9,0,0,0,0,502,502,-0.4382826901965377,2988.0,Relajado
10,0,0,0,0,500,502,-0.4382826901965377,2988.0,Relajado
11,0,0,0,0,516,516,0.7130396521046914,2989.0,Contraido
12,0,0,0,0,524,516,0.7130396521046914,2989.0,Contraido
13,0,0,0,0,510,513,0.4663277216115709,2989.0,Contraido
14,0,0,0,0,513,510,0.2196157911184503,2989.0,Contraido
15,0,0,0,0,499,499,-0.6849946206896582,2990.0,Relajado
0,0,0,0,0,493,499,-0.6849946206896582,2990.0,Relajado
1,0,0,0,0,503,493,-1.1784184816758994,2990.0,Relajado
2,0,0,0,0,493,495,-1.0139438613471523,2990.0,Relajado
3,0,0,0,0,495,495,-1.0139438613471523,2990.0,Relajado
4,0,0,0,0,501,501,-0.5205200003609112,2990.0,Relajado
5,0,0,0,0,525,502,-0.4382826901965377,2990.0,Relajado
6,0,0,0,0,502,502,-0.4382826901965377,2990.0,Relajado
7,0,0,0,0,491,494,-1.0961811715115255,2990.0,Relajado
